gap_id,scope,category,subject_type,osm_id,highway,name,field,severity,detail
gap-03747,core,missing_osm_tag,way,1089605500,secondary,T.B. Jaya Mawatha,access,information_gap,OSM way has no access tag; absence is not evidence of a real-world value or condition.
gap-03748,core,missing_osm_tag,way,1089605500,secondary,T.B. Jaya Mawatha,bicycle,information_gap,OSM way has no bicycle tag; absence is not evidence of a real-world value or condition.
gap-03749,core,missing_osm_tag,way,1089605500,secondary,T.B. Jaya Mawatha,lanes,information_gap,OSM way has no lanes tag; absence is not evidence of a real-world value or condition.
gap-03750,core,missing_osm_tag,way,1089605500,secondary,T.B. Jaya Mawatha,width,information_gap,OSM way has no width tag; absence is not evidence of a real-world value or condition.
gap-03751,core,missing_osm_tag,way,1089605501,primary,Dr. Colvin R. de Silva Mawatha (Union Place),access,information_gap,OSM way has no access tag; absence is not evidence of a real-world value or condition.
gap-03752,core,missing_osm_tag,way,1089605501,primary,Dr. Colvin R. de Silva Mawatha (Union Place),bicycle,information_gap,OSM way has no bicycle tag; absence is not evidence of a real-world value or condition.
gap-03753,core,missing_osm_tag,way,1089605501,primary,Dr. Colvin R. de Silva Mawatha (Union Place),width,information_gap,OSM way has no width tag; absence is not evidence of a real-world value or condition.
gap-03754,core,missing_osm_tag,way,1089605502,primary,Dr. Colvin R. de Silva Mawatha (Union Place),access,information_gap,OSM way has no access tag; absence is not evidence of a real-world value or condition.
gap-03755,core,missing_osm_tag,way,1089605502,primary,Dr. Colvin R. de Silva Mawatha (Union Place),bicycle,information_gap,OSM way has no bicycle tag; absence is not evidence of a real-world value or condition.
gap-03756,core,missing_osm_tag,way,1089605502,primary,Dr. Colvin R. de Silva Mawatha (Union Place),width,information_gap,OSM way has no width tag; absence is not evidence of a real-world value or condition.
gap-03757,core,missing_osm_tag,way,1089605503,secondary,T. B. Jayah Mawatha,access,information_gap,OSM way has no access tag; absence is not evidence of a real-world value or condition.
gap-03758,core,missing_osm_tag,way,1089605503,secondary,T. B. Jayah Mawatha,bicycle,information_gap,OSM way has no bicycle tag; absence is not evidence of a real-world value or condition.
gap-03759,core,missing_osm_tag,way,1089605503,secondary,T. B. Jayah Mawatha,width,information_gap,OSM way has no width tag; absence is not evidence of a real-world value or condition.
gap-03760,context_buffer,missing_osm_tag,way,1089605504,footway,,name,information_gap,OSM way has no name tag; absence is not evidence of a real-world value or condition.
gap-03761,context_buffer,missing_osm_tag,way,1089605504,footway,,oneway,information_gap,OSM way has no oneway tag; absence is not evidence of a real-world value or condition.
gap-03762,context_buffer,missing_osm_tag,way,1089605504,footway,,access,information_gap,OSM way has no access tag; absence is not evidence of a real-world value or condition.
gap-03763,context_buffer,missing_osm_tag,way,1089605504,footway,,bicycle,information_gap,OSM way has no bicycle tag; absence is not evidence of a real-world value or condition.
gap-03764,context_buffer,missing_osm_tag,way,1089605505,footway,,name,information_gap,OSM way has no name tag; absence is not evidence of a real-world value or condition.
gap-03765,context_buffer,missing_osm_tag,way,1089605505,footway,,oneway,information_gap,OSM way has no oneway tag; absence is not evidence of a real-world value or condition.
gap-03766,context_buffer,missing_osm_tag,way,1089605505,footway,,access,information_gap,OSM way has no access tag; absence is not evidence of a real-world value or condition.
gap-03767,context_buffer,missing_osm_tag,way,1089605505,footway,,bicycle,information_gap,OSM way has no bicycle tag; absence is not evidence of a real-world value or condition.
gap-03768,context_buffer,missing_osm_tag,way,1089605516,secondary,Dr. C. W. W. Kannangara Mawatha (Alexandra Place),access,information_gap,OSM way has no access tag; absence is not evidence of a real-world value or condition.
gap-03769,context_buffer,missing_osm_tag,way,1089605516,secondary,Dr. C. W. W. Kannangara Mawatha (Alexandra Place),bicycle,information_gap,OSM way has no bicycle tag; absence is not evidence of a real-world value or condition.
gap-03770,context_buffer,missing_osm_tag,way,1089605516,secondary,Dr. C. W. W. Kannangara Mawatha (Alexandra Place),width,information_gap,OSM way has no width tag; absence is not evidence of a real-world value or condition.
gap-03771,context_buffer,missing_osm_tag,way,1089605518,secondary,F. R. Senanayake Mawatha,access,information_gap,OSM way has no access tag; absence is not evidence of a real-world value or condition.
gap-03772,context_buffer,missing_osm_tag,way,1089605518,secondary,F. R. Senanayake Mawatha,bicycle,information_gap,OSM way has no bicycle tag; absence is not evidence of a real-world value or condition.
gap-03773,context_buffer,missing_osm_tag,way,1089605518,secondary,F. R. Senanayake Mawatha,width,information_gap,OSM way has no width tag; absence is not evidence of a real-world value or condition.
gap-03774,context_buffer,missing_osm_tag,way,1089605521,footway,,name,information_gap,OSM way has no name tag; absence is not evidence of a real-world value or condition.
gap-03775,context_buffer,missing_osm_tag,way,1089605521,footway,,oneway,information_gap,OSM way has no oneway tag; absence is not evidence of a real-world value or condition.
gap-03776,context_buffer,missing_osm_tag,way,1089605521,footway,,access,information_gap,OSM way has no access tag; absence is not evidence of a real-world value or condition.
gap-03777,context_buffer,missing_osm_tag,way,1089605521,footway,,bicycle,information_gap,OSM way has no bicycle tag; absence is not evidence of a real-world value or condition.
gap-03778,context_buffer,missing_osm_tag,way,1089605522,footway,,name,information_gap,OSM way has no name tag; absence is not evidence of a real-world value or condition.
gap-03779,context_buffer,missing_osm_tag,way,1089605522,footway,,oneway,information_gap,OSM way has no oneway tag; absence is not evidence of a real-world value or condition.
gap-03780,context_buffer,missing_osm_tag,way,1089605522,footway,,access,information_gap,OSM way has no access tag; absence is not evidence of a real-world value or condition.
gap-03781,context_buffer,missing_osm_tag,way,1089605522,footway,,bicycle,information_gap,OSM way has no bicycle tag; absence is not evidence of a real-world value or condition.
gap-03782,context_buffer,missing_osm_tag,way,1089605523,footway,,name,information_gap,OSM way has no name tag; absence is not evidence of a real-world value or condition.
gap-03783,context_buffer,missing_osm_tag,way,1089605523,footway,,oneway,information_gap,OSM way has no oneway tag; absence is not evidence of a real-world value or condition.
gap-03784,context_buffer,missing_osm_tag,way,1089605523,footway,,access,information_gap,OSM way has no access tag; absence is not evidence of a real-world value or condition.
gap-03785,context_buffer,missing_osm_tag,way,1089605523,footway,,bicycle,information_gap,OSM way has no bicycle tag; absence is not evidence of a real-world value or condition.
gap-03786,context_buffer,missing_osm_tag,way,1089605524,footway,,name,information_gap,OSM way has no name tag; absence is not evidence of a real-world value or condition.
gap-03787,context_buffer,missing_osm_tag,way,1089605524,footway,,oneway,information_gap,OSM way has no oneway tag; absence is not evidence of a real-world value or condition.
gap-03788,context_buffer,missing_osm_tag,way,1089605524,footway,,access,information_gap,OSM way has no access tag; absence is not evidence of a real-world value or condition.
gap-03789,context_buffer,missing_osm_tag,way,1089605524,footway,,bicycle,information_gap,OSM way has no bicycle tag; absence is not evidence of a real-world value or condition.
gap-03790,context_buffer,missing_osm_tag,way,1089605525,footway,,name,information_gap,OSM way has no name tag; absence is not evidence of a real-world value or condition.
gap-03791,context_buffer,missing_osm_tag,way,1089605525,footway,,oneway,information_gap,OSM way has no oneway tag; absence is not evidence of a real-world value or condition.
gap-03792,context_buffer,missing_osm_tag,way,1089605525,footway,,access,information_gap,OSM way has no access tag; absence is not evidence of a real-world value or condition.
gap-03793,context_buffer,missing_osm_tag,way,1089605525,footway,,bicycle,information_gap,OSM way has no bicycle tag; absence is not evidence of a real-world value or condition.
gap-03794,context_buffer,missing_osm_tag,way,1089605526,footway,,name,information_gap,OSM way has no name tag; absence is not evidence of a real-world value or condition.
gap-03795,context_buffer,missing_osm_tag,way,1089605526,footway,,oneway,information_gap,OSM way has no oneway tag; absence is not evidence of a real-world value or condition.
gap-03796,context_buffer,missing_osm_tag,way,1089605526,footway,,access,information_gap,OSM way has no access tag; absence is not evidence of a real-world value or condition.
gap-03797,context_buffer,missing_osm_tag,way,1089605526,footway,,bicycle,information_gap,OSM way has no bicycle tag; absence is not evidence of a real-world value or condition.
gap-03798,context_buffer,missing_osm_tag,way,1089605527,footway,,name,information_gap,OSM way has no name tag; absence is not evidence of a real-world value or condition.
gap-03799,context_buffer,missing_osm_tag,way,1089605527,footway,,oneway,information_gap,OSM way has no oneway tag; absence is not evidence of a real-world value or condition.
gap-03800,context_buffer,missing_osm_tag,way,1089605527,footway,,access,information_gap,OSM way has no access tag; absence is not evidence of a real-world value or condition.
gap-03801,context_buffer,missing_osm_tag,way,1089605527,footway,,bicycle,information_gap,OSM way has no bicycle tag; absence is not evidence of a real-world value or condition.
gap-03802,context_buffer,missing_osm_tag,way,1089605528,footway,,name,information_gap,OSM way has no name tag; absence is not evidence of a real-world value or condition.
